MatchId;Home Tactic;Away Tactic;Home Goals;Away Goals
631161594;Normal;Normal;0;8
631161595;Normal;Normal;0;8
631161596;Normal;Normal;7;0
631161597;Attack on wings;Normal;2;1
631161598;Normal;Normal;6;0
631161599;Normal;Normal;2;1
631161600;Normal;Normal;10;1
631161601;Normal;Normal;0;7
631161602;Normal;Normal;0;4
631161603;Normal;Normal;0;9
631161604;Play creatively;Normal;8;0
631161605;Normal;Counter-attacks;4;1
631161606;Normal;Normal;5;2
631161607;Normal;Play creatively;3;1
631161608;Normal;Normal;5;1
631161609;Normal;Pressing;0;9
631161610;Normal;Normal;2;4
631161611;Normal;Normal;1;2
631161612;Play creatively;Normal;6;0
631161613;Normal;Normal;6;0
631161614;Normal;Normal;2;0
631161615;Normal;Play creatively;0;7
631161616;Normal;Play creatively;0;10
631161617;Play creatively;Normal;7;0
631161618;Normal;Normal;8;0
631161619;Normal;Normal;3;0
631161620;Normal;Pressing;0;8
631161621;Normal;Play creatively;1;7
631161622;Normal;Normal;4;1
631161623;Normal;Normal;0;10
631161624;Pressing;Normal;8;0
631161625;Normal;Normal;1;3
631161626;Play creatively;Normal;8;0
631161627;Normal;Normal;2;5
631161628;Normal;Pressing;1;2
631161629;Normal;Play creatively;0;8
631161630;Normal;Normal;9;0
631161631;Normal;Normal;2;2
631161632;Attack on wings;Normal;7;0
631161633;Normal;Normal;0;9
631161634;Normal;Normal;4;1
631161635;Normal;Normal;4;4
631161636;Play creatively;Pressing;0;5
631161637;Normal;Play creatively;0;6
631161638;Normal;Normal;3;0
631161639;Normal;Normal;7;0
631161640;Attack in the Middle;Normal;9;0
631161641;Play creatively;Normal;1;3
631161642;Normal;Normal;3;2
631161643;Normal;Normal;5;1
631161644;Normal;Play creatively;2;1
631161645;Counter-attacks;Normal;0;0
631161646;Attack in the Middle;Normal;9;0
631161647;Normal;Normal;2;0
631161648;Normal;Normal;3;2
631161649;Normal;Normal;0;9
631161650;Normal;Normal;5;1
631161651;Normal;Attack in the Middle;0;10
631161652;Normal;Normal;4;4
631161653;Normal;Normal;9;1
631161654;Play creatively;Normal;11;1
631161655;Normal;Normal;0;8
631161656;Normal;Normal;2;5
631161657;Normal;Normal;0;9
631161658;Normal;Normal;2;0
631161659;Normal;Normal;2;1
631161660;Normal;Normal;0;4
631161661;Normal;Normal;10;0
631161662;Normal;Normal;3;1
631161663;Attack in the Middle;Normal;11;0
631161664;Normal;Normal;8;0
631161665;Normal;Normal;0;8
631161666;Normal;Attack in the Middle;0;8
631161667;Normal;Normal;4;1
631161668;Normal;Normal;0;9
631161669;Attack in the Middle;Attack in the Middle;6;0
631161670;Normal;Normal;8;0
631161671;Normal;Normal;3;5
631161672;Normal;Normal;2;1
631161673;Normal;Normal;0;6
631161674;Normal;Normal;6;1
631161675;Normal;Normal;0;6
631161676;Attack in the Middle;Attack in the Middle;1;6
631161677;Normal;Normal;9;0
631161678;Normal;Normal;4;4
631161679;Attack in the Middle;Normal;10;1
631161680;Normal;Normal;10;0
631161681;Normal;Normal;0;9
631161682;Normal;Attack in the Middle;0;8
631161683;Normal;Normal;2;1
631161684;Normal;Normal;0;9
631161685;Normal;Normal;2;2
631161686;Normal;Normal;3;0
631161687;Attack in the Middle;Normal;0;4
631161688;Normal;Normal;8;0
631161689;Normal;Normal;0;4
631161690;Normal;Normal;10;0
631161691;Normal;Attack in the Middle;0;11
631161692;Normal;Normal;0;9
631161693;Normal;Normal;5;2
631161694;Attack in the Middle;Normal;9;0
631161695;Normal;Normal;0;13
631161696;Normal;Normal;7;0
631161697;Normal;Normal;2;4
631161698;Normal;Normal;2;4
631161699;Normal;Attack in the Middle;0;10
631161700;Normal;Attack in the Middle;3;1
631161701;Pressing;Attack on wings;2;0
631161702;Normal;Normal;7;0
631161703;Normal;Normal;2;1
631161704;Normal;Pressing;0;7
631161705;Normal;Normal;2;3
631161706;Attack on wings;Normal;5;0
631161707;Normal;Normal;0;4
631161708;Pressing;Normal;7;0
631161709;Normal;Pressing;0;5
631161710;Play creatively;Normal;9;0
631161711;Normal;Attack on wings;0;8
631161712;Normal;Normal;5;4
631161713;Normal;Pressing;0;8
631161714;Attack on wings;Normal;1;0
631161715;Normal;Normal;3;0
631161716;Normal;Normal;3;4
631161717;Pressing;Normal;7;0
631161718;Normal;Normal;1;6
631161719;Play creatively;Normal;11;0
631161720;Attack on wings;Normal;7;0
631161721;Normal;Pressing;0;5
631161722;Normal;Normal;0;6
631161723;Normal;Normal;2;3
631161724;Normal;Attack on wings;0;10
631161725;Pressing;Normal;4;1
631161726;Attack on wings;Normal;7;0
631161727;Normal;Normal;3;2
631161728;Normal;Normal;6;2
631161729;Normal;Normal;2;5
631161730;Normal;Normal;1;2
631161731;Normal;Attack on wings;0;9
631161732;Normal;Pressing;4;0
631161733;Attack on wings;Normal;10;0
631161734;Normal;Normal;1;2
631161735;Normal;Normal;9;1
631161736;Pressing;Normal;5;0
631161737;Normal;Attack on wings;0;7
631161738;Normal;Normal;0;8
631161739;Normal;Normal;0;3
631161740;Normal;Pressing;0;5
631161741;Normal;Normal;4;3
631161742;Normal;Normal;0;3
631161743;Normal;Attack on wings;1;1
631161744;Pressing;Normal;8;0
631161745;Normal;Normal;3;0
631161746;Attack on wings;Normal;6;0
631161747;Normal;Normal;0;9
631161748;Normal;Pressing;0;7
631161749;Normal;Normal;4;0
631161750;Play creatively;Normal;12;0
631161751;Normal;Attack on wings;0;9
631161752;Pressing;Normal;9;0
631161753;Normal;Normal;2;7
631161754;Normal;Normal;2;1
631161755;Normal;Normal;0;7
631161756;Attack on wings;Pressing;0;3
631161757;Normal;Counter-attacks;2;2
631161758;Normal;Normal;4;0
631161759;Normal;Normal;6;3
631161760;Normal;Normal;1;3
631161761;Normal;Normal;2;5
631161762;Counter-attacks;Normal;6;0
631161763;Normal;Normal;0;7
631161764;Normal;Normal;5;1
631161765;Normal;Normal;4;0
631161766;Normal;Normal;7;2
631161767;Normal;Counter-attacks;0;4
631161768;Normal;Normal;1;4
631161769;Normal;Normal;0;10
631161770;Counter-attacks;Normal;4;0
631161771;Normal;Normal;4;2
631161772;Normal;Normal;0;4
631161773;Normal;Normal;9;1
631161774;Normal;Normal;4;0
631161775;Normal;Normal;4;0
631161776;Counter-attacks;Normal;8;0
631161777;Normal;Normal;0;8
631161778;Normal;Normal;1;7
631161779;Normal;Normal;0;3
631161780;Normal;Counter-attacks;0;6
631161781;Normal;Normal;8;1
631161782;Counter-attacks;Normal;7;0
631161783;Normal;Normal;6;1
631161784;Normal;Normal;3;0
631161785;Normal;Normal;1;2
631161786;Normal;Normal;0;5
631161787;Normal;Normal;1;8
631161788;Normal;Normal;1;5
631161789;Normal;Normal;6;0
631161790;Normal;Normal;2;0
631161791;Normal;Normal;7;0
